ads_id,prop_name,completion_year,monthly_rent_rm,location,property_type,rooms,parking,bathroom,size_sqft,furnished,region,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine
100251282,Impian Kota,2017,1500,KL City,Apartment,3,1,2,1100,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
100318477,Desa Dua Aman Puri,1990,850,Kepong,Apartment,3,1,2,850,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
100318578,Kepong Sentral Condominium,2007,999,Kepong,Condominium,3,1,2,962,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
100318535,Nuri Court,2017,1500,Pandan Indah,Apartment,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100318501,The Hipster @ Taman Desa,2022,2100,Taman Desa,Condominium,3,2,2,925,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
100250824,Sentrio Suites,2017,1550,Desa Pandan,Service Residence,1,1,1,570,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100318198,Majestic Maxim,2021,2300,Cheras,Service Residence,3,1,2,1050,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100318196,Tiara Mutiara 2,2017,1500,Old Klang Road,Service Residence,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100258228,PV9 Residences @ Taman Melati,2022,2499,Setapak,Service Residence,4,3,2,1100,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99906090,Bukit Pandan 2,2017,1450,Cheras,Condominium,3,1,2,1150,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
100318097,Majestic Maxim,2021,1100,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100318185,Majestic Maxim,2021,1750,Cheras,Service Residence,3,1,2,819,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100231705,EkoCheras Service Apartment,2017,1800,Cheras,Service Residence,1,1,2,762,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100317989,Apartment Sentul,2017,1700,Sentul,Apartment,2,1,2,743,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
100317959,Camellia,2014,2200,Bangsar South,Condominium,1,1,1,638,Fully Furnished,Kuala Lumpur,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100317753,Bayu @ Pandan Jaya,2015,1700,Pandan Jaya,Condominium,3,1,2,1072,Partially Furnished,Kuala Lumpur,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100317749,Casa Green (Bukit Jalil),2017,2000,Bukit Jalil,Condominium,4,1,2,900,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100317885,10 Semantan,2006,1948,Damansara Heights,Service Residence,2,1,2,990,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100317639,Impiana Sky Residensi,2021,1300,Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No
100317852,M Vertica,2023,2200,Cheras,Condominium,3,2,2,850,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
100317846,Damai Hillpark,2015,1600,Bandar Damai Perdana,Service Residence,3,2,2,1020,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100208556,Vista Langkawi @ PV18,2017,1300,Setapak,Service Residence,3,1,2,926,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99984580,Platinum Lake PV 13,2017,2400,Setapak,Condominium,3,2,2,1313,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100317596,Majestic Maxim,2021,1400,Cheras,Service Residence,3,1,2,850,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
100317790,1 Razak Mansion,2017,1200,Sungai Besi,Condominium,3,1,2,800,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No
100317778,Putra Villa,2007,1800,Setapak,Condominium,3,1,2,1066,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99662226,Vina Versatile Homes,2016,1400,Cheras,Studio,1,1,1,450,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
99912677,M Vertica,2023,1800,Cheras,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No
99947710,PV9 Residences @ Taman Melati,2022,550,Setapak,Service Residence,4,1,3,1300,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100317570,Residensi Jalilmas,2017,1000,Bukit Jalil,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No
100317353,Sri Putramas,2004,1500,Jalan Kuching,Condominium,3,1,2,1100,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
100317337,Sri Putramas,2004,1600,Jalan Kuching,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
100317317,Pangsapuri Melur (Sentul),2006,1400,Sentul,Apartment,3,1,2,650,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
100317514,Platinum OUG Residence,2021,1800,Kuchai Lama,Condominium,3,1,2,1200,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100317509,Majestic Maxim,2021,1100,Cheras,Service Residence,2,1,2,650,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99958032,Majestic Maxim,2021,1488,Cheras,Service Residence,3,1,2,819,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99887598,vista wirajaya 2,2017,1500,Setapak,Condominium,3,1,2,850,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100253318,Danau Kota Suite Apartments,2018,2200,Setapak,Apartment,3,1,2,829,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100317301,Anjung Hijau,2017,1400,Bukit Jalil,Condominium,2,1,2,980,Fully Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100317300,Sri Putramas,2004,1500,Jalan Kuching,Condominium,3,2,2,1100,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
100317269,Residensi Pandanmas 1,2017,1600,Desa Pandan,Apartment,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
95520885,Awana Puri Condominiums,2017,1500,Cheras,Condominium,3,1,2,1185,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
93216410,Sri Pelangi (Jalan Genting Kelang),2003,1200,Setapak,Condominium,3,1,2,931,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
98021559,Taman Miharja Apartment (LRT Miharja),2017,1500,Cheras,Apartment,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
100317110,Endah Ria,2000,1600,Sri Petaling,Condominium,4,1,2,1421,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
100198991,Putra Villa,2007,1800,Setapak,Condominium,3,1,2,1076,Fully Furnished,Kuala Lumpur,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes
100275203,Kenari Apartment (Taman Melati),2017,1600,Setapak,Apartment,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100317081,Mutiara Magna,2017,1000,Kepong,Apartment,3,1,2,750,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
100247364,Kenari Apartment (Taman Melati),2017,1600,Setapak,Apartment,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100285044,The Holmes,2017,1600,Cheras,Condominium,3,2,2,1018,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No
100227255,Suasana Lumayan,2015,1600,Cheras,Condominium,4,1,2,1142,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
100248702,Seksyen 1 Wangsa Maju Flat,2017,900,Wangsa Maju,Flat,2,1,1,600,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
100080858,Platinum Hill PV 6,2008,1600,Setapak,Condominium,4,1,2,1328,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100082207,M3 Residency,2017,1700,Setapak,Service Residence,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99870341,Platinum Lake PV 13,2017,1800,Setapak,Condominium,4,1,2,1313,Not Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100208820,Putra Villa,2007,1800,Setapak,Condominium,3,1,2,1067,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100317031,TR Residence,2017,2500,Titiwangsa,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100317147,Majestic Maxim,2021,1300,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No
99909032,Genting Court Condominium,1995,1100,Setapak,Condominium,3,1,2,820,Partially Furnished,Kuala Lumpur,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
99975064,Prima Court,2017,900,Ampang,Condominium,3,1,2,890,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
100316982,Aliran Damai Apartments,2017,1200,Cheras,Apartment,3,1,2,1006,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes
100316974,Royal Regent (Sri Putramas 3),2013,2000,Jalan Kuching,Condominium,3,1,2,1018,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
100316829,Vue Residences,2013,1700,Titiwangsa,Service Residence,2,1,1,726,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
100316828,Tasikmas,2017,1300,Bandar Tasik Selatan,Apartment,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100316922,Flat Taman Bukit Angkasa,2017,1200,Bangsar South,Flat,3,1,1,750,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100316764,Seksyen 2 Wangsa Maju Flat Block D,2017,1200,Wangsa Maju,Flat,2,1,1,520,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
100316742,Alpha Villa,2017,1500,Wangsa Maju,Apartment,3,1,2,1070,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No
100316756,M Centura,2021,2500,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
100316540,Wangsa Maju Seksyen2 Flat Block F,2017,750,Wangsa Maju,Flat,2,2,1,580,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No
100316527,28 Boulevard,2019,1700,Pandan Perdana,Apartment,1,1,1,450,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
100316661,Residensi Pandanmas 2,2017,1200,Desa Pandan,Condominium,3,1,2,900,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100316652,Regalia Residence,2012,2100,Jalan Sultan Ismail,Service Residence,1,1,1,560,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes
100316636,Pangsapuri Mawar (Sentul),2017,1400,Sentul,Condominium,3,2,2,1010,Not Furnished,Kuala Lumpur,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
100218018,Nusa Mewah Villa Condominium,2014,1400,Cheras,Condominium,3,2,2,865,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100316314,Mizumi Residences,2020,1400,Kepong,Service Residence,3,2,2,932,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No
100316227,Flat Pkns Au3,2017,650,Keramat,Flat,2,1,1,568,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
100316158,Maxim Citilights,2017,1350,Sentul,Service Residence,3,1,2,1095,Not Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100250366,Kenanga Point,2017,1599,Pudu,Condominium,3,1,2,900,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
100316127,Royal Domain Sri Putramas 2,2007,1880,Jalan Kuching,Service Residence,3,1,2,1290,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
100316108,Villa Crystal,2017,1800,Segambut,Condominium,3,2,3,1298,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
98738510,Tuan Residency,2017,1800,Jalan Kuching,Service Residence,3,1,2,1105,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100003084,PPA1M Bukit Jalil,2017,1300,Bukit Jalil,Apartment,4,1,2,1200,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
100315810,Vista Angkasa,2017,1800,Bangsar South,Apartment,3,1,2,1200,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No
100172151,Suasana Lumayan,2015,1800,Cheras,Condominium,4,1,2,1142,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
100315773,Menara Sri Cendana,2017,1500,Setiawangsa,Apartment,3,1,1,874,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100315645,Residensi Tasikmas,2017,1300,Cheras,Apartment,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100315606,Bayu Tasik 1,1999,1200,Cheras,Condominium,3,2,2,975,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
95891322,Cheria Heights Condo / Apartments,2017,600,Cheras,Apartment,3,1,1,700,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
100315556,The Nest Residence @ Genting Klang,2017,1499,Setapak,Service Residence,2,1,1,700,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
100315549,Residensi Pandanmas 2,2017,1300,Desa Pandan,Apartment,3,1,2,900,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100315537,Residensi Pandanmas 2,2017,1000,Desa Pandan,Apartment,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100315337,Majestic Maxim,2021,1400,Cheras,Service Residence,2,2,2,650,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100315340,Pangsapuri Sri Penara,2017,900,Cheras,Flat,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
100315514,Permai Ria @ Bukit Ampang Permai,2017,900,Ampang,Flat,3,1,2,680,Partially Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No
100315492,Residensi Alam Damai (PR1MA @ Alam Damai),2017,1300,Cheras,Apartment,3,2,2,1000,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
100315490,Blok Desa Awana Apartment,2017,1000,Cheras,Flat,3,1,2,700,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100315486,Sky Awani Residensi,2017,1550,Sentul,Condominium,3,1,2,900,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No
98145596,Regalia Residence,2012,2600,Jalan Sultan Ismail,Service Residence,2,1,1,805,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
83543103,The Scott Garden,2011,1400,Old Klang Road,Duplex,1,1,1,775,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes
100315398,Casa Idaman,2010,1700,Jalan Ipoh,Condominium,3,1,2,1300,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100175889,216 Residences,2022,1800,Kuchai Lama,Service Residence,2,1,2,804,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100315363,Bandar Baru Sentul,2017,850,Sentul,Apartment,2,1,1,570,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100195328,Residensi Jalilmas,2017,1200,Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100314994,The Era,2021,2800,Segambut,Service Residence,3,2,2,1033,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No
99874264,Segar Apartments,2017,1000,Cheras,Apartment,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No
99738981,Sri Penara,2017,800,Cheras,Apartment,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No
100314911,Casa Mutiara,2007,2000,Bukit Bintang,Service Residence,2,1,2,900,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100314730,Residensi Hijauan Lumayan,2018,1200,Sungai Besi,Apartment,3,1,2,1035,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100226453,Greenview Apartments,2017,1000,Kepong,Apartment,5,1,2,850,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No
100314698,Sri Putramas,2004,1500,Jalan Kuching,Condominium,3,1,2,1050,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
100314685,M Vertica,2023,2300,Cheras,Condominium,4,2,3,1000,Partially Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
100314815,Bayu Tasik 1,1999,1400,Cheras,Condominium,3,1,2,920,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100314485,Pangsapuri Melur (Sentul),2006,1750,Sentul,Apartment,3,1,2,1010,Fully Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
100274489,One Maxim,2020,1700,Sentul,Apartment,3,1,2,819,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes
100314660,Maxim Citilights,2017,1350,Sentul,Service Residence,3,1,2,1150,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No
100314646,Pangsapuri Bukit Baru,2017,750,Keramat,Apartment,3,2,2,722,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes
100314619,OUG Parklane,2017,1600,OUG,Apartment,3,2,2,950,Fully Furnished,Kuala Lumpur,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
100314405,Royal Regent (Sri Putramas 3),2013,1800,Jalan Kuching,Condominium,2,1,2,880,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
100198015,PV9 Residences @ Taman Melati,2022,1800,Setapak,Service Residence,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
100102985,Vista Angkasa,2017,1300,Bangsar South,Apartment,2,1,2,555,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No
